,logFC,AveExpr,t,P.Value,adj.P.Val,B
HMGN3,14.7182764012135,14.6624456593265,214.693572192115,1.43863413219342e-45,9.68154363413522e-43,81.0318523809724
RPL37,14.7457435706657,14.7003967704728,213.329716649274,1.71156295038288e-45,1.11583207096524e-42,80.9740801856575
SET,13.0465942257218,12.9408746617815,212.535301553301,1.89477999288605e-45,1.19784546095724e-42,80.9400265896697
KCNRG,12.625994951132,12.4987466157169,211.098078594801,2.27972559527132e-45,1.39881280495736e-42,80.8776523781278
EIF4A2,14.3702603397777,14.4259673416023,210.734092803342,2.38952603751118e-45,1.42429406270166e-42,80.8616972571107
GLT8D1,12.7594384480018,12.8366666944583,209.918517913198,2.65592163808596e-45,1.53910658927081e-42,80.8257115900662
MACROH2A1,13.3893762461017,13.3749476158954,209.263488581593,2.89209020984486e-45,1.63066989075091e-42,80.7965719537393
DAZAP2,14.3064123429634,14.116426408376,208.530499572363,3.18235791063881e-45,1.7471144929407e-42,80.7637104998345
PTTG1IP,13.6272210051,13.6219188728895,207.320543185954,3.72936759657311e-45,1.99492478973611e-42,80.7088721306789
PERP,14.5770228581431,14.562278895289,206.628283373069,4.08534066929115e-45,2.1307094260688e-42,80.6771605310493
RPL22,14.2748255470002,14.317384094195,206.109765559694,4.37493137625054e-45,2.18781881717545e-42,80.6532455270963
TMEM59,14.4102991232184,14.3692515786706,206.058696202445,4.40458203055166e-45,2.18781881717545e-42,80.6508825476712
HNRNPU,13.5005856901765,13.3574821868944,205.039919591661,5.04168980255452e-45,2.41059151206962e-42,80.6034581088102
RPS24,15.0094935192588,14.9926898713604,204.976806878781,5.0841734508227e-45,2.41059151206962e-42,80.600502196872
RPL31,15.2121812133787,15.126410010108,203.530729615284,6.16634461608566e-45,2.78374583129367e-42,80.5321925184951
HSPD1,13.8771627629927,14.0182272265634,203.484250409644,6.20485089594656e-45,2.78374583129367e-42,80.5299782992629
TSPAN3,14.1822307663017,14.1398058572352,203.404502322668,6.27150101000874e-45,2.78374583129367e-42,80.5261764615093
GOLM1,12.5079573556664,12.5449592463028,203.238634146516,6.41251461197826e-45,2.78703916323105e-42,80.5182579695593
MS4A8,14.0981421115609,14.1510133430682,202.879145366493,6.72953265822699e-45,2.84876359208466e-42,80.5010447509584
NDUFAB1,13.6603957473955,13.6417175744287,202.650086927039,6.93996544159037e-45,2.84876359208466e-42,80.4900400798611
PABPC1,14.3407639801927,14.3007983968518,202.537369326229,7.04601056584034e-45,2.84876359208466e-42,80.4846142336874
MORF4L1,14.4868326242249,14.4233216894186,202.270417971448,7.30391341399377e-45,2.84876359208466e-42,80.4717362658596
EIF1,14.9798331827883,14.9830071607597,202.228279967828,7.34550885227034e-45,2.84876359208466e-42,80.4696999083306
PTMA,14.0939814263049,14.0002181384916,202.199711778981,7.3738488147144e-45,2.84876359208466e-42,80.4683187678792
PGRMC1,13.5399460137025,13.312361201768,201.823907801309,7.75738372441849e-45,2.94244616834216e-42,80.4501084095292
UFC1,14.5035867794186,14.5349229393918,201.359335269653,8.26027636321249e-45,3.07724795516677e-42,80.4274883214629
DNALI1,13.0142524190055,12.9223608999301,200.333602708702,9.49397295013114e-45,3.43768158571664e-42,80.3771175537082
RPL5,14.6107214006663,14.6351802202434,200.284702953797,9.55735461468533e-45,3.43768158571664e-42,80.3747014145106
TJP2,12.460088424319,12.519069308099,200.090386669043,9.81358539910518e-45,3.47001726434123e-42,80.3650868335212
TMEM231,13.641737749502,13.6293494431542,199.90746022081,1.00613072974524e-44,3.48353625874833e-42,80.3560161982105
ATP6AP2,12.9924402080471,13.0028654908311,199.81730099616,1.01857785343518e-44,3.48353625874833e-42,80.3515385276998
TM9SF2,13.5833669456789,13.5307980773089,199.438784509355,1.07260230224346e-44,3.5896803175337e-42,80.3326891814579
DYNLRB2,14.2310279250758,14.2399559157535,199.272845571898,1.0972147776112e-44,3.5896803175337e-42,80.3243998665921
TRIP12,11.8362862442606,11.9539053807078,199.246111357121,1.10123449488139e-44,3.5896803175337e-42,80.3230629049628
RPL35A,14.0077564548471,13.7728553946777,198.723444482432,1.18296501586424e-44,3.79677171707073e-42,80.2968418370346
RPL7,15.1072675844,15.1394509269199,198.33152268968,1.24836026375949e-44,3.94595330644703e-42,80.2770761135454
AQR,10.8176385151663,10.7735984607241,198.075962954589,1.29301136183114e-44,4.02609000455541e-42,80.2641392991933
RPS12,14.8544090220554,14.7896496255163,197.583599633671,1.38376558845894e-44,4.1911337935533e-42,80.2391072386304
TSPAN1,15.3307632192817,15.3714260036505,197.502706201389,1.39929645691922e-44,4.1911337935533e-42,80.2349809238556
WDR45B,12.3861978533815,12.3336040267999,197.443481292587,1.41078165031237e-44,4.1911337935533e-42,80.2319574558526
SEC11A,12.8185711756518,12.9394134894847,197.363863609645,1.42637570387443e-44,4.1911337935533e-42,80.2278896587536
ST13,13.071231863234,13.016846831836,196.99892649541,1.50017307817551e-44,4.34675149401354e-42,80.2091963855929
TXNL4A,12.070061926178,12.1479724154989,196.896754427712,1.52153550616012e-44,4.34825667527567e-42,80.2039486276105
NPTN,14.1923375355712,14.0593766524933,196.4283490803,1.6235844612171e-44,4.57719176079881e-42,80.1798106934692
MAPK1IP1L,12.6029977745771,12.6096546150046,196.146742487187,1.68832793094302e-44,4.68815279737775e-42,80.165235641325
RPS7,14.3919995295457,14.3820069140413,196.063862558555,1.70788808647641e-44,4.68815279737775e-42,80.1609369579756
CMTM6,13.7846741938434,13.8296339420143,195.640693113323,1.8114849618048e-44,4.90794795755476e-42,80.1389240353966
XRCC5,12.4558756900781,12.4362333570449,195.498949587752,1.84762451876051e-44,4.94168496286945e-42,80.1315264054329
C20orf85,14.8319513697738,14.7699522643334,195.19450442844,1.92779649077391e-44,5.02935540683734e-42,80.115596022957
HMGN2,14.4181336881681,14.3644088395199,195.191450617532,1.92861869689861e-44,5.02935540683734e-42,80.1154359431733
ATP5F1C,13.4383085719405,13.4446616936695,193.983064146265,2.28429727459445e-44,5.83486724471712e-42,80.0516431875784
SUN1,12.795848606465,12.8433557723829,193.954611706158,2.2934479631234e-44,5.83486724471712e-42,80.0501302631314
PTP4A2,12.7480144787502,12.736999156266,193.863401578083,2.32303938155379e-44,5.83894549132232e-42,80.0452768797274
SPATS2L,12.499001385174,12.5695173983785,193.760958346739,2.3567475744225e-44,5.85315094019073e-42,80.0398195956891
TMEM50A,12.2913643291192,12.3515364159538,193.675700964608,2.38518734295447e-44,5.85409157043719e-42,80.0352728355653
HMGN1,13.2799306678361,13.2839640111332,193.371781307989,2.48949554947072e-44,5.89337916487867e-42,80.0190278971438
RUFY1,11.0854383140793,11.0899496035199,193.303896942598,2.51343350896051e-44,5.89337916487867e-42,80.0153914763579
IK,13.6968057799551,13.6524983182216,193.291764133789,2.51773695502972e-44,5.89337916487867e-42,80.0147412430176
RSPH1,14.6852005360502,14.7533475407069,193.152316594553,2.56775026517058e-44,5.89337916487867e-42,80.0072611945846
RPS28,14.4930031855942,14.4304502464183,193.146587192243,2.56982702740577e-44,5.89337916487867e-42,80.0069536045782
EEF2K,11.9597330119588,11.767321330926,193.14420575813,2.57069074874873e-44,5.89337916487867e-42,80.0068257482838
PFN2,13.6380794640852,13.6725464623767,192.543282833846,2.79855573464188e-44,6.32037646112975e-42,79.974448534613
DYNLL1,14.9211992556439,14.925775837698,192.495529381592,2.81753911842137e-44,6.32037646112975e-42,79.9718658137867
MKRN1,12.1496680974603,12.0323002224393,192.243467692819,2.9199765130985e-44,6.48048404428306e-42,79.9582091587208
CHTOP,11.587339751404,11.4187673750649,192.061055960389,2.99651086722118e-44,6.5741060870759e-42,79.9483008660925
SELENOS,12.3308674977355,12.3750527555562,191.938957735691,3.04889887749803e-44,6.5741060870759e-42,79.9416568173676
SOD1,14.4069874992274,14.538365199313,191.864165030009,3.08145787335506e-44,6.5741060870759e-42,79.9375822119385
ZMAT2,11.490590911195,11.5755149078544,191.848756718289,3.08821012622682e-44,6.5741060870759e-42,79.9367423424779
CYSTM1,13.5607439224129,13.6573291703873,191.539094631342,3.22721176697004e-44,6.75988191334859e-42,79.9198310893861
AZIN1,13.9597094475879,13.8233274960594,191.510685704158,3.24028468667845e-44,6.75988191334859e-42,79.9182765323401
NDUFC1,13.222583480206,13.1184402180503,191.205286460102,3.38433722621772e-44,6.93872679522707e-42,79.9015319624686
SRSF3,12.9484854500818,12.9096031151509,191.179865107857,3.39662362694924e-44,6.93872679522707e-42,79.9001354298097
PRKAR1A,14.0890406681036,13.9336012164327,191.11989235358,3.4257926368919e-44,6.93872679522707e-42,79.8968391423427
EIF3L,14.0807856788315,14.1108516704945,190.956422280179,3.5066256980908e-44,7.00637818343481e-42,79.8878424760379
PABPC3,13.4919229506625,13.4913568815947,190.917101837183,3.52636232988522e-44,7.00637818343481e-42,79.8856758639792
RALGAPA2,11.7207445553096,11.5627309759993,190.333636955034,3.83314865526176e-44,7.50520910900367e-42,79.8534076506843
PIFO,14.4119145868633,14.3441526549774,190.304132100793,3.84937865335727e-44,7.50520910900367e-42,79.8517699848694
RPS13,15.0014268423853,14.9289238208645,189.688154500109,4.20498684381503e-44,7.89949497277854e-42,79.8174493240686
METTL7A,14.6535347531793,14.5770610996308,189.656951321304,4.22388259699043e-44,7.89949497277854e-42,79.8157040965007
SLC22A4,14.1743091941101,13.9417533490132,189.627932564843,4.24153452503735e-44,7.89949497277854e-42,79.8140804670558
MICOS10,12.235104504918,12.2795729120788,189.623632810855,4.24415653612795e-44,7.89949497277854e-42,79.813839843893
ACTR10,12.2811464300942,12.2471208311953,189.60764104839,4.25392314634027e-44,7.89949497277854e-42,79.8129448040847
CIRBP,13.3568707426384,13.1873552103114,189.567081753605,4.2787984465726e-44,7.89949497277854e-42,79.8106739883192
MRPS35,11.3924378717888,11.4479299758613,189.320920794388,4.43304068924128e-44,8.05829958343196e-42,79.7968685988751
DDX5,14.3328845195057,14.2683285106454,189.306788285922,4.44206908299624e-44,8.05829958343196e-42,79.7960747851209
COPB2,12.4647586715986,12.6684203001714,189.133911643272,4.55406487898785e-44,8.1902501297797e-42,79.7863536414563
RPS25,14.2018003195145,14.162001376823,188.876281563538,4.7264275463371e-44,8.42758388646876e-42,79.7718296200003
TMEM14B,13.2089570582688,13.1556250591302,188.817287971353,4.76683921499798e-44,8.42761014434643e-42,79.7684975726178
AP1G1,11.1319031949141,11.0953858645076,188.123577490277,5.26982794330952e-44,9.2346760774879e-42,79.7291400199048
FAM120A,13.7315672252354,13.7605322138232,187.999538242213,5.36541311950524e-44,9.2346760774879e-42,79.7220683857964
MATR3,13.7005134799894,13.6886027678801,187.971407633613,5.38733962515322e-44,9.2346760774879e-42,79.7204631711996
YPEL5,12.8206379912237,12.7867641972132,187.954714089356,5.40039536695199e-44,9.2346760774879e-42,79.7195103346403
PUM1,12.5684349098638,12.4477886647862,187.770423889575,5.54672461247447e-44,9.36844024610495e-42,79.7089787934006
NDUFB1,13.4410830747248,13.3669259825816,187.743513300705,5.56843347002691e-44,9.36844024610495e-42,79.7074390118813
MYO5B,11.7498178117288,11.8863596003148,187.520859355431,5.75146336639673e-44,9.59896229998149e-42,79.6946801411838
IGBP1,10.8564626901446,10.861323632395,187.216309772086,6.0119694006225e-44,9.8818411408214e-42,79.6771734119174
SMIM19,13.3041093276229,13.1770403598768,187.199057594906,6.02708778294177e-44,9.8818411408214e-42,79.6761797826784
UQCRC2,12.6891124664738,12.6704611304337,187.158187512392,6.0630604257748e-44,9.8818411408214e-42,79.6738250771508
CHMP4B,12.8202596217279,12.7647084273137,186.872931014906,6.32041389462081e-44,1.02214321449286e-41,79.6573581584551
YWHAB,13.381635260967,13.4975088334137,186.581849326213,6.59471756358358e-44,1.05046311191251e-41,79.640497022665
MGST3,12.8262267040588,12.8641663963619,186.580273563591,6.59623562748246e-44,1.05046311191251e-41,79.6404055856211
OAZ1,14.510841335541,14.5321630986628,186.491255796488,6.68258485391644e-44,1.0538482314636e-41,79.6352373375784
PSMB1,13.4557473958514,13.4667652462112,186.454558460931,6.71852242280984e-44,1.0538482314636e-41,79.6331051389367
RPL11,14.5170397670137,14.346121292692,186.172156091198,7.00186960129217e-44,1.0843503825476e-41,79.616665557788
BTF3,14.1266478341178,14.0645244232129,186.157474155459,7.01693517610611e-44,1.0843503825476e-41,79.6158093529686
VGLL4,11.4854761653868,11.4981947743591,186.071103592573,7.10624551923182e-44,1.09007716192805e-41,79.6107694420042
CAPRIN1,12.8914602692852,12.7880176905995,185.786506918096,7.40895898751944e-44,1.12821680582212e-41,79.5941256584476
NAP1L1,12.9216184181343,13.0066495014096,185.653432042821,7.55506213858392e-44,1.14212830677636e-41,79.5863236732553
MAT2A,11.664266517511,11.5952279459288,185.578599869429,7.63852940928249e-44,1.14643885278023e-41,79.5819309005899
FOXO3,12.2371039030045,12.098230666855,185.415426793645,7.82386306432415e-44,1.16586736605665e-41,79.5723386861929
PDXDC1,11.6787415893794,11.6147598202702,185.343167276405,7.90741956599486e-44,1.16996160982826e-41,79.5680848689756
SYBU,11.8903908985459,11.9521493254329,185.163395675719,8.11933441261023e-44,1.19285601771743e-41,79.5574859419355
CCNDBP1,12.0981090628675,12.1310588807523,185.026443580288,8.28471937462382e-44,1.19890395250235e-41,79.549396186216
RPL4,14.3892902767415,14.3055980668504,185.011173235617,8.30337519499042e-44,1.19890395250235e-41,79.548493342426
TXNL1,12.6409527376094,12.7630440480511,184.987074413554,8.33290543154254e-44,1.19890395250235e-41,79.5470681867362
SLC22A23,12.2392669615808,12.2343225772328,184.502329794831,8.95059760188079e-44,1.27895456966053e-41,79.5183135115141
SRSF4,11.6977430457318,11.6577491402256,184.404867223185,9.08041905804754e-44,1.28867824754413e-41,79.5125118341115
ALCAM,14.3256122619382,14.4111120417806,184.345510417632,9.16043807983283e-44,1.29125040014508e-41,79.5089751511849
DDX1,12.1942055397036,12.1331437991308,184.218007315637,9.33480657813849e-44,1.29901714807969e-41,79.5013695251515
RPS16,15.2380790639897,15.2432760201279,184.209310079514,9.34682524584026e-44,1.29901714807969e-41,79.5008503048962
AGR3,14.7842610827274,14.8261303844065,184.169287993068,9.40233867126995e-44,1.29901714807969e-41,79.4984603069429
TCP1,12.8688819377634,12.8539787266699,184.027842300159,9.601287636508e-44,1.31777672811072e-41,79.490004358368
PPP2R2A,11.2804058529153,11.3189529325418,183.676394114675,1.01147335341449e-43,1.36474882773536e-41,79.468931454025
TTLL5,10.9396464455554,10.9692093570299,183.660875517343,1.01380510436276e-43,1.36474882773536e-41,79.4679988950277
B2M,15.5508631245953,15.5314541259567,183.659727014617,1.01397789425262e-43,1.36474882773536e-41,79.4679298711189
WDR26,11.8127529605114,11.8048601719792,183.550905650538,1.03048912715525e-43,1.37808103658416e-41,79.4613854705509
UBE2D3,13.480843040168,13.4518091588,183.334334598905,1.06418356600459e-43,1.41407627732406e-41,79.4483355120527
CALM2,15.3570377772289,15.3385221491628,183.102053663021,1.10159412336511e-43,1.45452256972423e-41,79.4343009285871
STX12,11.1277306637776,11.1326147467058,183.03907454703,1.11197048243928e-43,1.4589891952609e-41,79.4304888909051
RNF34,10.8278583445049,10.7699061180225,182.878186052161,1.13894087280879e-43,1.48503653053356e-41,79.420737346502
RPL27A,15.3305269591417,15.2477123243799,182.787444216311,1.154450523647e-43,1.49590974064123e-41,79.4152290569511
SKP1,14.6813066440647,14.7392688286553,182.659848657507,1.17663053279546e-43,1.51523865278881e-41,79.4074734033555
TMEM230,13.398511109133,13.4014513930953,182.608817844231,1.18562449478092e-43,1.51745387792145e-41,79.4043682380681
VPS35,13.2324616985566,13.4751270562678,182.381904541021,1.22648841589654e-43,1.56018300807522e-41,79.3905375733054
RPS20,15.4675312673192,15.4233435637367,182.269344770134,1.24729796101874e-43,1.56094940112124e-41,79.3836627893793
CLIC1,13.7589178646604,13.7838066059866,182.266945230952,1.24774554043572e-43,1.56094940112124e-41,79.3835161312538
RAB11A,13.3806870155384,13.4039405838301,182.257346258562,1.24953767609648e-43,1.56094940112124e-41,79.382929406246
HADHB,12.2375281899146,12.3705187477924,182.128003309953,1.27394801421911e-43,1.58197044479994e-41,79.3750168224247
RPL34,15.0106483411589,15.0178374795298,182.027518114523,1.29325307116201e-43,1.59644056630661e-41,79.3688610488275
JAK1,12.1646799912157,12.1429583032231,181.856509308882,1.32680725949055e-43,1.61661208888443e-41,79.358367700985
ACTR3,13.2775448550039,13.4594881547898,181.829027046495,1.33228324460408e-43,1.61661208888443e-41,79.3566793182771
TACSTD2,14.9345348070411,14.97816778001,181.826234662439,1.33284095143381e-43,1.61661208888443e-41,79.3565077356425
KLHDC2,12.0487082906707,12.1030178455508,181.668446372941,1.36475161018381e-43,1.64574844460432e-41,79.3468027206095
GHITM,12.5037092041837,12.6067216864947,181.571943692994,1.38465740244806e-43,1.66015647872825e-41,79.3408580045544
VDAC3,13.6871007744907,13.8122765860324,181.441753387537,1.4119900414429e-43,1.68325349969039e-41,79.3328270303029
RPL9,15.1919483221969,15.1474722413889,181.375013407639,1.42621794625015e-43,1.68621018260578e-41,79.328705152427
FOXP1,12.3192928756455,12.252389920607,181.343832059626,1.43291617471836e-43,1.68621018260578e-41,79.3267782385712
ANXA4,13.2481059752142,13.1980522996729,181.316944087621,1.43871830363258e-43,1.68621018260578e-41,79.3251160560908
CPSF6,11.3275505638851,11.2091541837299,181.156511531022,1.47384780946393e-43,1.71773256989031e-41,79.3151870069166
DPH5,10.711221979325,10.7355521211457,181.053675010229,1.49683227578305e-43,1.73481237836212e-41,79.3088123384055
SMDT1,13.1329294216561,13.0491261560309,181.016933837818,1.50513393003328e-43,1.73481237836212e-41,79.3065328790067
HACL1,10.6692965353085,10.7420047884869,180.90309283047,1.53116064255419e-43,1.75037178000747e-41,79.2994635950785
PSMB4,13.116713592131,13.0667000761885,180.884680161686,1.53541384211181e-43,1.75037178000747e-41,79.2983192872858
PSMG2,12.6977291342626,12.6631693190179,180.775887738305,1.56079535415588e-43,1.7696365586087e-41,79.291552835462
TMBIM6,13.8144967468716,14.0214808234468,180.7148767549,1.57521932840425e-43,1.77633652049564e-41,79.2877542734773
SRSF8,11.2563231603469,11.2791948055449,180.509663846,1.62475729303489e-43,1.81579246701185e-41,79.2749569248263
ANAPC16,13.1617331439155,13.1894590957781,180.498021378628,1.62761571916028e-43,1.81579246701185e-41,79.2742299257107
TMEM87A,12.3122091340457,12.1736219806173,180.420711860669,1.6467292547009e-43,1.8273439208282e-41,79.2693998136398
TMED10,13.3806063930823,13.3041384042056,180.347366399985,1.6650778754419e-43,1.8379288167973e-41,79.2648131573904
MAPK1,12.4272928980499,12.3314561138738,180.290320184542,1.67949541638473e-43,1.8422551942522e-41,79.2612429376844
SUCLG1,11.6537687810418,11.630187280467,180.234988130628,1.69360339468576e-43,1.8422551942522e-41,79.2577776249958
ATP5PB,13.6905717564815,13.7697399575821,180.227627395913,1.69548939361721e-43,1.8422551942522e-41,79.2573164637526
KIAA1671,12.574087023549,12.4086425514659,180.117975591609,1.72384408568354e-43,1.86145759336456e-41,79.2504417068368
CLNS1A,11.6067459587743,11.520682804835,180.09056960969,1.73100744469718e-43,1.86145759336456e-41,79.248722017732
MRPL3,12.205277627953,12.2913367396153,179.996757485381,1.7557624768416e-43,1.87839573291638e-41,79.2428310760317
RPL24,14.7872657502624,14.7552185151008,179.935477446914,1.77213089374685e-43,1.88596560973082e-41,79.2389793467517
HSP90AA1,15.40906267896,15.447715888869,179.81435279635,1.80495133289256e-43,1.88596560973082e-41,79.2313576302151
YBX3,13.6627298881295,13.6601317296215,179.755804453917,1.82104112217184e-43,1.88596560973082e-41,79.2276694578612
MBD1,10.8620763059692,10.7969850436326,179.73155361991,1.82774902301279e-43,1.88596560973082e-41,79.2261410373666
SHQ1,11.0124847579611,10.9753031211443,179.730053326936,1.82816485189172e-43,1.88596560973082e-41,79.2260464658087
NUDT5,11.5370092728304,11.6762294161661,179.709959294036,1.83374367936926e-43,1.88596560973082e-41,79.2247796634816
GDI2,13.2744181088994,13.3526541152121,179.692575114342,1.83858439199654e-43,1.88596560973082e-41,79.2236834494604
PDCD6IP,12.507415489652,12.5894874075614,179.637213709268,1.8540885091729e-43,1.88596560973082e-41,79.2201909107359
HSP90AB1,14.1607034523015,14.0747492917292,179.586454297391,1.86842293151045e-43,1.88596560973082e-41,79.2169866175678
MLH1,11.631368147609,11.6818346121308,179.581740409561,1.86975994703023e-43,1.88596560973082e-41,79.2166889427568
NORAD,13.4865026441844,13.3017366847008,179.579583515688,1.87037204462827e-43,1.88596560973082e-41,79.2165527324878
VAPA,13.9658671791157,13.9709983544779,179.55334213361,1.87783565634289e-43,1.88596560973082e-41,79.2148952721818
PSMC5,11.868598292778,11.7554729561249,179.544488819481,1.88036068844794e-43,1.88596560973082e-41,79.2143359585129
RPLP1,15.2589088302069,15.1663850159813,179.339168478992,1.93991759640761e-43,1.93639047350505e-41,79.2013477236703
SNX3,13.6320943605318,13.7260631811405,179.287004845111,1.95535787881795e-43,1.94250838418572e-41,79.1980427384581
MFSD6,12.8566609596072,12.9543919248104,179.255040865389,1.9648820207184e-43,1.94271889650366e-41,79.196016521459
HNRNPD,12.4081394495976,12.4452362816285,179.144918689004,1.99806443120944e-43,1.96016893803769e-41,79.1890297367738
TRMT5,13.5752456840562,13.5266650310352,179.134207216694,2.00132290193667e-43,1.96016893803769e-41,79.1883496368246
NGRN,13.9418928514868,13.9299394091937,179.021442497024,2.0359624957054e-43,1.98322472382649e-41,79.1811844918197
UBE4A,11.9658667606116,12.0038223301058,178.986898214656,2.04669787849793e-43,1.98322472382649e-41,79.1789875456581
FAM174A,13.8254300751923,13.8141995930236,178.965485011529,2.05338194011371e-43,1.98322472382649e-41,79.1776252429215
SARAF,13.9664249232377,14.1120816961865,178.595136306422,2.17263473024543e-43,2.08873298351983e-41,79.1540071351659
SMIM14,12.9090207153743,12.8487407173662,178.479279162774,2.21139768904981e-43,2.10313312568947e-41,79.1465965838796
RHOA,14.1224707338751,14.1187662401322,178.473391119872,2.2133867246415e-43,2.10313312568947e-41,79.146219686817
MBP,11.034468168485,10.9830263378725,178.441465332037,2.22420388913877e-43,2.10313312568947e-41,79.1441756246451
OSBP,11.1474805993094,11.0837286453267,178.372697297063,2.24769058631931e-43,2.10313312568947e-41,79.1397700024286
REPIN1,12.2424566511022,12.3248372815288,178.37239325854,2.24779499507911e-43,2.10313312568947e-41,79.1397505159574
ATP5MK,13.765119762862,13.7750136607211,178.37150425988,2.2481003117091e-43,2.10313312568947e-41,79.1396935377384
SOX2,13.5548790896837,13.4996384463727,178.257787944917,2.28751156266462e-43,2.13044938483523e-41,79.1324000397835
RNF7,11.5432917051667,11.5194353681327,178.156799757123,2.32311198958303e-43,2.14316481318118e-41,79.1259143567048
RPS15,14.8744550937575,14.7972104196307,178.13497324604,2.3308814829063e-43,2.14316481318118e-41,79.1245115535009
TEKT1,13.2882392219706,13.2365004670495,178.131883305245,2.33198357104845e-43,2.14316481318118e-41,79.1243129307472
MARCKS,13.4972512202594,13.2628762631691,178.068158501835,2.35483312305487e-43,2.1546723075952e-41,79.1202149920002
AFTPH,11.8081023117104,11.7779443805549,178.007660108855,2.37674059360768e-43,2.15903020652599e-41,79.1163215655162
MRFAP1,14.0138543951934,13.9631931636038,177.997901566598,2.38029406337349e-43,2.15903020652599e-41,79.1156932751353
CALCOCO2,10.6093415340765,10.476128633346,177.830228479002,2.44221827088693e-43,2.20560855269451e-41,79.1048861016349
REXO2,12.0945036900342,12.1719731202893,177.732252447565,2.47917308247195e-43,2.22933227786767e-41,79.0985608579298
RPSA,14.8669695556347,14.7983520641512,177.136336847937,2.71678380754765e-43,2.41917738044098e-41,79.0599245185827
TXNDC12,12.008033528563,12.0238802751384,177.118452440164,2.72426940008396e-43,2.41917738044098e-41,79.0587605935277
C1orf43,13.6196496992415,13.6014611837703,177.116513174048,2.72508237179384e-43,2.41917738044098e-41,79.0586343698386
ESRP1,11.6520395304561,11.7762283899603,176.96752593462,2.78829822271796e-43,2.46480836959076e-41,79.0489280134476
IFT172,12.7925854381293,12.7906202068098,176.808920332049,2.85726806091634e-43,2.51511925260914e-41,79.0385754336212
ABHD10,10.7300692378966,10.7438245950242,176.71733792302,2.89789592892944e-43,2.54016407013975e-41,79.0325884002085
DNAJA1,13.7493751397123,13.7236565484822,176.665106463768,2.92133461471304e-43,2.54999509339513e-41,79.0291708351843
COX7C,14.1562823893884,14.1961409001959,176.573442013503,2.96294497431075e-43,2.57553991891962e-41,79.0231677995788
SON,12.839276764184,12.8900862866941,176.377171063248,3.0541199248957e-43,2.64377800303627e-41,79.0102913116514
SERP1,13.694527175339,13.5044315800884,176.284634458872,3.09811070878779e-43,2.66753087722961e-41,79.0042095575511
DNAH10,12.6640590872287,12.565272494324,176.265824871133,3.107132600742e-43,2.66753087722961e-41,79.0029724910506
MMADHC,13.1574913131548,13.1777068229328,175.992388512928,3.24140433899141e-43,2.76187878186082e-41,78.9849566725138
DNAJA4,14.0842787413651,14.062590511589,175.988201767641,3.24350638268575e-43,2.76187878186082e-41,78.9846803483601
RPL32,14.8710653097413,14.738782953326,175.93404201601,3.27082615865444e-43,2.77382013503451e-41,78.9811045290882
MDH1,12.8862862548148,13.0539584636526,175.843365733744,3.31710121247835e-43,2.80167471638556e-41,78.9751123972083
SH3GLB1,11.6874801735804,11.7066174446676,175.758593014768,3.36097743683819e-43,2.80177188855366e-41,78.9695043095501
UQCRH,12.5147413483927,12.463654097974,175.756059883077,3.36229774152634e-43,2.80177188855366e-41,78.9693366412885
CRACDL,13.5546574332942,13.5565567753282,175.746574753458,3.36724630529726e-43,2.80177188855366e-41,78.9687087728708
LAPTM4A,14.1280232021067,14.1227811119514,175.739511258221,3.37093636289411e-43,2.80177188855366e-41,78.9682411567591
RAC1,13.6530476532929,13.6450288497605,175.667983677962,3.40854026876606e-43,2.82178440821419e-41,78.9635035999138
FAM81B,13.4992653045989,13.6054125455267,175.491094593063,3.50341465761856e-43,2.88886310621496e-41,78.9517695109802
NARS1,13.2806491412384,13.4146484163692,175.27798911297,3.6213603861098e-43,2.97436300689066e-41,78.9375988137851
DDX17,14.2758988607489,14.2009707716943,175.188663427321,3.67201605409476e-43,2.99902087609051e-41,78.9316478660992
BCL6,13.3265412846809,13.0827529891885,175.174468935351,3.6801329895464e-43,2.99902087609051e-41,78.9307016113376
CIB1,13.9497369444936,14.0568797564313,175.134663104193,3.7029948008079e-43,3.00590963169083e-41,78.9280471267448
TMBIM4,13.7780113097738,13.7184727119873,175.027011153315,3.76556333746662e-43,3.02816307626137e-41,78.920861705445
CNPY2,11.8431993084752,11.9477094932545,175.015873490003,3.7720989339183e-43,3.02816307626137e-41,78.920117754862
ALDH1A1,14.3573784123949,14.3493461332886,175.012714867133,3.77395455770279e-43,3.02816307626137e-41,78.9199067530137
EIF4EBP2,10.6058393662634,10.6088866597111,174.922100318964,3.82759362669879e-43,3.05943518161648e-41,78.9138500138477
PDIA6,12.3491004582832,12.4498102229122,174.75708394061,3.92731426792299e-43,3.12716146020646e-41,78.9028027078064
FAF2,10.9759375581611,10.8202286453263,174.729317350888,3.94435676239044e-43,3.12878976338363e-41,78.9009416019915
ARMC3,12.98019692269,12.9193127904581,174.59903434555,4.0253512975724e-43,3.18094237764982e-41,78.8922005804912
MARCHF6,12.7177911721199,12.7047840155243,174.378394914004,4.16647407488955e-43,3.2800370622772e-41,78.8773650340351
RPL27,14.6916352947787,14.5970270327088,174.219565414229,4.27123060225227e-43,3.34986514376643e-41,78.8666603235857
VPS29,12.0334313297643,12.0469965954527,174.028682982128,4.40075006788317e-43,3.428981602013e-41,78.8537673389738
ACVR1B,12.0688712139268,11.8135761791884,174.022546642281,4.40498067941464e-43,3.428981602013e-41,78.8533523575356
